,page,arrêt,date,juridiction
517,291,"—Attendu que l'ar t. 456 du Code de procédure se borne à ordonner que l'acte d'appel contiendra assignation dans les délais de la loi, et que prétendre, comme l'a fait le demandeur, que l on doit, en outre, y exprimer le nombre de jours dans lesquels l'assigné doit comparaitre, c'est ajouter à la loi et créer une nullité qu'elle ne prononce pas; — Rejette , etc. ", 8 janv. 1811 , Sect. req.
518,291," — Attendu que le sieur Boucher n'avait pas pris la voie légale pour faire prononcer la confiscation qui ne pouvait être demandée qu'en police correctionnelle ; Attendu , d'ailleurs que le sieur Boucher n'a. vait aucun intérêt à faire prononcer cette confiscation , puisque , dans aucun cas, elle ne lui aurait appartenu , vu que c'est une peine dont le produit doit être versé dans le trésor public ; Attendu, enfin , que le défaut d'intérêt qui écarte le premier moyen du sieur Boucher, le rend également sans intérêt à proposer les quatre autres ;—Rejette, etc. 
", 10 janvier 1811. , Sect. req. 
519,292,"—Vu les art. 1"" et 3 de la loi du 14 flor. an 11 ;—Attendu que les droits d'Aubin Cauroy, dans les successions de Marie Guillemeteau, son aïeule, et de François Cauroy, son grand-oncle, avaient été réglés par des actes de partages passés avant la promulgation du Code civil, et dans l'intervalle fixé par l'art. 1er de la loi du 14 flor. an 11, ci-dessus cité; — Que ces actes sont devenus irrévocables par l'art. 3 de ladite loi Que la disposition de cette loi est générale, et s'applique à toutes les conventions par lesquelles l'état et les droits desdits enfans naturels auraient été réglés ; d'où il suit qu'en refusant d'envoyer la régie en possession des biens advenus audit Aubin Cauroy , dans les actes de partages susdits, l'arrêt de la Cour d'appel de Bordeaux a violé la loi ci-dessus citée; -Casse,etc. ", 15 janv. 1811.,Sect. civ.
520,292," — Considérant que le défendeur n'a point pris de conclusions reconventionnelles sur la demande en condamnation à une peino pécuniaire, dont la quotité n'excédait pas celle permise aux juges de paix ; — Que le défendeur, pour se soustraire à cette peine du délit qui lui était imputé, s'est borné à indiquer l'usage d'un droit de compascuité, que tous les habitans de la même commune tiennent d'une possession immémoriale sur les terres vaincs et vagues, et non munies des signes employés pour les affranchir de l'exercice de celte faculté commune et réciproque ; qu'il n'a pas demandé à être maintenu dans un droit personnel de servitude sur la propriété du demandeur; d'où il suit, que l'action a conservé sa nature personnelle mobilière. et que, par suite , le juge de paix n'a pas cessé d'être compétent pour prononcer, tant sur la demande que sur la justification, et que le tribunal de Forcalquier, en connaissant de l'appel de son jugement, n'a pas excédé ses pouvoirs; — Rejette, etc. ", 15 janv. 1811. , Sect. civ. 
521,293,"—Vu l'art. 7 duCode du 3 brum. an 4, portant : « L'action publique s'éteint par la « mort du coupable; l'action civile peut être exer- « cée contre ses héritiers; »-Attendu que la condamnation aux dépens,prononcée par un jugement en dernier ressort, est indépendante de l'événement du décès du condamné ; —Que, si ce décès l'empêche d'être frappé de mort civile, il ne s'ensuit pas que la condamnation péeuniaire soit annulée; qu'en ce cas, la mort naturelle avant l'exécution de l'arrêt, empêche bien l'exécution corporelle devenue impossible, mais la condamnation n'est pas anéantie, dans tout ce qui est susceptible d'exécution — Qu'il résulte bien clairement de l'art. 7 de la loi du 3 brum. an 4, que la mort affranchit seulement de la peine, et laisse subsister l'action et les adjudications civiles;— Que le remboursement des frais n'est qu'une indemnité du fisc, qui a les mêmes droits que les plaignans ou accusateurs privés ; — Que cette doctrine est celle que le conseil d'Etat a professée dans son avis, approuvé le 26 fruct. an 13; — Que le jugement dénoncé ayant refusé l'exécution de l'adjudication civile, se trouve par conséquent avoir fait une fausse application de la première disposition de l'art. 7 de la loi du 3 brum. an 4 , et violé la deuxième disposition dudit article; — Sans avoir égard au moyen d'incompétence qui est rejeté, —Et statuant sur les autres moyens;—Casse, etc. 
", 16 janv. 1811. ,Sect. civ.
522,294,"—Vu les art. 403 du Code de procédure, et 1217 du Code civil ; —Attendu que la veuve et le fils de Julien Berthelot, héritiers et représentans dudit Julien, icelui un des cohéritiers de Jeanne Tison, et en cette qualité copropriétaires ou prétendant droit au domaine dont il s'agit, se sont départis de toute prétention sur ce domaine, et ont acquiescé aux jugemens rendus contre eux, qui avaient adjugé la propriété de ce domaine à la veuve Vincent; qu'ils ont renouvelé ce désistement pour la portion qui leur était advenue dans la succession de René Berthelot; que ces désistemens ont été acceptés par Chevalier et par la veuve Vincent, et que l'arrêt leur en a donné acte;—Attendu que ces désistemens ont eu l'effet de donner l'autorité de la chose jugée aux jugemens que Chevalier et la veuve Vincent avaient obtenus, en tout ce qui concerne ceux qui se sont désistés, et d'anéantir les droits de ces derniers, sur l'immeuble litigieux; que ces désistemens doivent profiter à ceux qui avaient obtenu ces jugemens, et qu'ils ne peuvent pas accroître la portion des autres copropriétaires qui ont seulement conservé les droits qui leur étaient propres;-—Attendu que, d'après l'article du Code ci-dessus rapporté, les obligations sont divisibles lorsqu'elles ont pour objet une chose qui, dans sa livraison, est susceptible de division, ce qui doit aussi s'appliquer aux actions tendant à réclamer des immeubles qui, par leur nature, sont susceptibles de division ; d'où il résulte, que l'arrêt attaqué a violé les lois cidessus citées, en annulant en entier le jugement du 30 pluv. an 4, et en adjugeant en totalité la propriété du domaine de La Cordionnais à Gilles, à Pierre et à Françoise Berthelot, sans en distraire les portions afférentes à la veuve et au fils de Julien Berthelot; —Casse et annulle l'arrêt rendu par la Cour d'appel de Rennes, le 12 janv. 1808, pour ce qui concerne la portion du domaine de La Cordionnais compétente à la veuve et au fils de Julien Berthelot tant comme représentant ledit Julien que comme cohéritiers de René Berthelot, etc. 
", 16 janv. 1811. ,Sect. civ.
523,294," — Considérant, sur le premier moyen, que la Cour dont l'arrêt est attaqué, n'a pas validé le legs de la chose d'autrui ; — Que par conséquent, l'art. 1021 du Code civ. n'a pas été violé ; —Considérant, sur le deuxième moyen, que l'arrêt attaqué n'a maintenu aucune condi- tion impossible ni contraire aux mœurs ; — Que par conséquent l'art. 900 du même Code, est ici sans application; — Considerant, sur le dernier moyen, que la Cour d appel n'a fait qu'interpréter le testament dont s'agit au procès, et que cette interprétation était essentiellement dans les attributions de ladite Cour; — Rejette, etc. ", 17 janvier 1811. ,Sect. req. 
524,294," — Considérant qu'aucune loi ne s'oppose à ce que des parties compromettent sur les difficultés élevées entre elles sur le sens d'un acte administratif qui ne concerne que leur intérêt personnel ; —Qu'au contraire, l'arrêté du 5 fruct. an 9 autorise ces sortes de transactions; — Que, dans l'espèce, les arbitres n'ayant fait que déterminer le sens d'un acte administratif qui leur avait été soumis du consentement des parties, et uniquement dans l'intérêt de cellesci, n'ont évidemment commis aucun excès de (t) Sur la validité du legs de la chose d'autrui, voy. Turin, 26 août 1806, et la note.-Merlin, Ré- pertoire, v° Legs, sect. 3, § 3, tout en coucluant au rejet dans cette affaire, pensa cependant, que la Cour avait mal jugé en tait. 
pouvoir qui pût faire annuler leur sentence rendue en dernier ressort et inattaquable par la voie d'appel ; — Rejette, etc. 
", 17 janv. 1811. ,Sect. req.
525,295," —Vu les art.3 delà const. de l'an 8, et971,980 et 1001 du Code civii;—Attendu qu'en jugeant que David Fabfe, Suisse d'origine , n'ayant point déclaré son intention de vouloir fixer son domicile en France, où il n'a pasmême résidé pendant dix ans, n'était pas sujet de l'Empereur et en annulant le testament de feu Louis Blary, parce que ledit Fabre y a été l'un des deux témoins appelés, la Cour de Rennes a fait une juste application des art. 3 de la const. de l'an 8, et 971,980 et 1001 du Code civil ;—Rejette, etc. ", 23 janv. 1811. , Sect. req. 
526,296," — Considérant qu'un fonctionnaire public, à qui la loi donne caractère pour constater la vérité d'un fait, commet le crime de faux lorsque sciemment, et dans l'exercice de ce caractère, il déclare comme vrai un fait dont sa déclaration doit faire preuve; que, d'après l'art. 18 du décret du 8fructid. an 13, c'est par des certificats des maires des communes, et la déclaration de trois témoins, pères de famille, qu'il doit être prouvé si un conscrit est enfant unique d'une veuve; qu'un maire qui, dans l'exercice de cette attribution, certifie faussement et sciemment comme vrai le fait que cette loi le charge de constater, commet le crime de faux; que la nature du crime n'a point été modifiée par l'art. 60 dudit décret, qui ne prescrit que des peines correctionnelles contre les administrateurs et officiers de santé qui attestent faussement des infirmités ou incapacités de service militaire, parce que les attestations d'infirmités ou incapacités ne forment point des pièces probantes qui puissent dispenser les conseils de recrutement de l'obligation que leur impose l'art. 18 d'examiner et de vérifier par eux-mêmes les infirmiLés ou les incapacités alléguées par les conscrits, et parce qu'encore ces attestations d'infirmités ou d'incapacités ne portent point sur un fait simple et absolu, mais sur un fait moral dont l'appréciation est subordonnée aux règles de la science, et conséquemment sont sujettes à des erreurs de bonne foi; que les dispositions des art. 30 de la loi du 28 niv. an 7, et 60 de la loi du 8 fructid. an 13, ne peuvent donc pas être appliquées à des attestations différentes, dans leur objet et dans leur nature, de celles que ces articles ont prévues et punies de simples peines correctionnelles;—Rejette, etc. ", 21 janv. 1811. , Sect. crim. 
527,296," — Vu les art. 456 du Code du 3 brum. an 4 ; 50, de la loi du 14 déc. 1809; 13, tit. 2 de la loi des 16-24 août 1790,et la loi du 16 fruct. an 3; — Attendu que les règlemens de la ville d'Eupen, approuvés par le préfet, ne dispensent de faire la patrouille à tour de rôle que les habitans qui auront payé le quart de leur contribution mobilière pour l'entretien du corps des pompiers; — Qu'aux termes de l'art. 2, arr. 1er juill. 1810, tout auxiliaire qui ne sera pas rendu à son poste à l'heure fixe, doit être remplacé par un pompier, et traduit devant le tribunal de police ; que les sexagénaires, les absens ou malades sont également remplacés, mais en payant 1 f. 50 par garde;—Qu'en conformité de l'art. 4 de l'arr. du préfet du t5 niv. an 9, il appartient au maire ou aux adjoints du maire , de former un registre contenant les noms des citoyens susceptibles de concourir au service des patrouilles; — Que le même arrêté porte , à la vérité, que les indigens reconnus et les non-propriétaires ne pourront y être compris ; que cependant, il n'entre pas daru les attributions du tribunal de police, de juger, dans les cas particuliers, de la validité de l'exception résultant de l'indigence, ni de réformer à cet effet la liste dressée par le maire;—Que l'arrêté du 4 déc. 1810 déclare réfractaires douze habitans de la ville d'Eupen qui, en exécution de cet arrêté , ont été traduits devant le tribunal de police ;— Que néamoins le juge de paix du canton d'Eupen en a acquitté plusieurs, et notamment Pierre-Prançois Poswick, sur le seul motif qu'il est receveur des domaines ; — Que le règlement ne dispense aucun fonctionnaire public de l'obligation de payer ou de faire le service en personne; — Que ce n'est pas d:ailleurs devant le tribunal de police, mais devant les autorités administratives supérieures que le sieur Poswick aurait dù exposer ses plaintes , s'il croyait en avoir de justes sujets;—Que Chrétien Kreit, Guillaume Saim , Joseph Romjoie, JacquesSteyen et Corneil Ludwigs , ont été acquittés , sur le motif qu'ils sont tondeurs ou ouvriers à la journée ; qu'en jugeant ainsi de l'état de leur fortune, et en les dispensant d'un service public auquel ils étaient appelés par le maire, le tribunal de police s'est immiscé dans les fonctions de l'autorité administrative; — Que Simon Laoureux a été acquitté comme ayant été absent le 23 nov. 1810, jour pour lequel il était appelé à faire le service , ce qui est en opposition formelle avec l'arrêté du 1er juill. 1810, suivant lequel les absens sont tenus de se faire remplacer et de payer 1 fr. 50 c. par garde; -Qu'il en est de même de Jacques Kruysel, qui a été acquitté comme publiquement reconnu malade, sexagénaire et faible; qu'en admettant cette excuse, le tribunal de police a commis un excès de pouvoir et violé les dispositions textuelles de l'arrêté du maire, qui, en dispensant les sexagénaires ou malades du service personnel , les oblige néanmoins à se faire remplacer et à payer le remplaçant ; — Que Jean Menniken n'a été condamné qu'à l'amende de 1 fr., sous le prétexte qu'on ne pouvait lui faire d'autre reproche que celui d'être venu trop tard, et après l'heure marquée pour la réunion; qu'en le dispensant ainsi du remboursement des frais de son rem- placement, le tribunal de police a contrevenu an même arrêté , qui porte que tout auxiliaire qui ne se sera pas rendu à son poste à l'heure fixée , ; sera remplacé par un pompier ; — Casse, etc. 
", 25 janv. 1811.,Sect. crim. 
528,296,"—Vu les art. 17 et 24 du décret du 5 mai 1806, et 26 du décret du 1er germ. an 13;— Considérant que le procès-verbal du 22 juill. 1810, sur lequel la régie des droits réunis a fondé sa demande contre Etienne Vincent dit Deleuze, débitant de boissons en la commune de Darbres, et contre Etienne Chambon, habitant de la maison contiguë, est régulier en la forme, et n'a pas été argué de faux; — Considérant qu'il est établi parce procès-verbal et même par l'arrêt attaqué, confirmatif du jugement du tribunal de police correctionnelle de Privas, du 9 août 1810, qu'il aété trouvé du vin chez Deleuze, sans congé ni expédition, et que Deleuze n'avait excipé d'aucune déclaration qu'il cessait son débit; d'où la conséquence que, pour raison de ce vin, il était en contravention à l'art. 17 ci-dessus cité du décret du 5 mai 1806;-En ce qui touche la visite faite dans la cave de Chambon, sans l'assistance d'un officier de police, et la saisie qui y a été faite d'un petit vaisseau de soixante litres et de dix dames-jeannes, reconnus, par les commis saisissans, pour avoir toujours été pris en charge par eux chez Deleuze: 
Attendu que la Cour criminelle du département de l'Ardèche n'a pas pu annuler cette visite et cette saisie, sous le prétexte de ce défaut d'assistance, sans créer une nullité, et sans commettre, à cet égard, un excès de pouvoir intolérable, puisqu'en effet aucune loi ni aucun règlement impérial n'ont imposé aux préposés des droits réunis l'obligation, à peine de nullité, de requérir l'assistance d'un officier de police, pour faire des visites en cas de suspicion de fraude; et que, si celte obligation est imposée par la loi dans le cas où se trouvait la femme Chambon, il ne pouvait résulter du défaut d'assistance d'un officier de police que le droit,, en faveur de ladite femme Chambon, de refuser à ces préposés l'entrée de sa cave, refus qu'elle 
rent le faux certificat elle crime de faux : « Lorsque le certificat n'a pas seulement pour objet d'appeler la bienveillance du gouvernement ou des particuliers sur une personne, mais qu'il est un acte authentique pour la rédaction duquel le fonctionnaire a reçu une mission spéciale de la loi, et qui est destiné à faire preuve de la position sociale de cette personne, et de son aptitude légale à un service public, l'altération change de nature, parce que l'acte change lui-mème de caractère : ce n'est plus une simple recommandation, c'est une preuve authentique; son but n'est pas seulement d'appeler la bienveillance, mais de constater des faits auxquels sont attachés des droits (Théorie du Code pénal, 1. 4, p. 45). »—Il suit de là, que le faux commis dans 
un certificat destiné par la loi à constater authentiquement certains faits, à devenir une condition d'admission ou d'exemption dans les services publics, rentre dans la classe des crimes de faux. Un tel acte est, en effet, de toute autre nature que ceux qui sont énumérés dans l'art. 161 du Code pénal ; et, dès lors, aux termes de l'art. 162, ce n'est pas à ses dispositions qu'il appartient.— V. encore Cass. 20 fév. 1806, et la note. * 
n'a pas fait; de tout quoi il suit qu'en prononçant l'annulation de laquelle il s' agit, l 'arrêt attaqué a ajouté à l'excès de pouvoir, la violation formelle dudit art. 26 du décret du 1er germ. an 13; — Casse, etc. (1) 
", 25 janv. 1811. , Sect. crim. 
529,297," —Vu les art. 4 et69, § 7 de la loi Ju 22 frim. an 7 ;—Attendu que le jugement du 12 janv. 1809, pris isolément, et abstraction faite de tous autres actes, est évidemment translatif, au profit du défendeur, de la propriété du moulin de la Forge, dont Pauly était devenu propriétaire en vertu de l'acte du 11 vend. an 11, et par conséquent passible, sous ce rapport, du droit proportionnel, aux termes de l'art. 4 cidessus cité de la loi du 22 frim. an 7;—Attendu que ce même jugement du 12 janv. 1809, considéré dans sa prétendue relation à l'acte du 11 vend. an 11, dont le tribunal civil de Saint Girons l'a regardé comme le complément, ne pourrait pas produire d'aulre effet qu'une déclaration de command volontairement faite par Pauly au profit du défendeur, à la même époque du 12 janv. 1809 ; et qu'aux termes de l'art. 69, n° 3 de la loi du 22 frim. an 7, une semblable déclaration est passible du droit de 4 pour 100, lorsqu'elle est faite après le délai de vingt-quatre heures de l'adjudication ou du contrat; — Qu'ainsi , sous tous les rapports, le jugement dénoncé est en contravention à l'esprit et à la loi du 22 frim. an 7 ;-Casse, etc. Du 28 janv. 1811. - Sect. civ. 
DIVORCE. — INCOMPATIBILITÉ D'HUMEURS — PRONONCIATION.— DÉCHÉANCE. 
Sous les lois des20 sept. 1792 et 1er compl. an 5, l'époux demandeur en divorce pour cause d'incompatibilité n'était pas tenu, sous peine de décheance, de faire prononcer son divorce le lendemain même de l'expiration des six mois, à dater du troisième acte de non-conciliation. 
( 1 ) V. la suite de celte affaire à la date du 16 mai 1811. 
", 28 janv. 1811. , Sect. civ. 
530,297, — Vu les art. 2 et 4 de la loi du G brum. an 5 ; — Attendu que cette loi a essentiellemenl pour objet la conservation des propriétés des défenseurs de la patrie en activité de service; qu'elle a établi des mesures particu- , 29 janv. ,Sect civ.
531,298,"—Considérant, 1° que la demande intentée contre Besson, l'a été irrégulièrement à Montpellier, puisque Besson n'est pas domicilié en cette ville, que le marché n'y a pas été fait, et que la marchandise ne devait pas y être livrée ni payée; — 2° Qu'il est constant au procès que les engagemens que Besson a contractés par les conventions dont il s'agit, devaient être soldés en lettres de change payables à Paris; — 3° Que l'art. 420 du Code de procédure, portant qu'en matière de commerce, le demandeur pourra assigner devant le tribunal dans l'arrondissement duquel le paiement devait être effectué, il suit de cette disposition que le tribunal de commerce de la Seine est compétent pour connaitre de la demande que Besson lui a soumise, et par conséquentde celle intentée par Possel, Bazille et comp., puisque lesdeux demandes présentent les mêmes questions à juger :—Sans s'arrêter à la citation donnée au demandeur devant le tribunal de commerce de Montpellier, laquelle demeurera comme non avenue, ainsi que tout ce qui a pu suivre;—Renvoie la cause et les parties devant le tribunal de commerce de la Seine, pour procéder sur les demandes respectives, etc. ", 29 janv. 1811.,Sect. req.
532,298," — Attendu que le jugement dénoncé, après un premier sursis, en a ordonné un second qui a renvoyé la décision de la cause qui lui était soumise à un temps nécessairement indéterminé , et d'où , par excès de pouvoir, résulte un déni de justice;—Casse, etc. ", 31 janv. 181 1.,Sect. crim.
533,298,"—Vu les art. 2 de la loi du 23 flor. an 10; 1er du décr. du 15 oct.1810;—Attendu que Pierre Legrand, Charles Ceurvorst père, Jean Ceurvorst fils, Laurent Valemput, Pierre De- beli, Louis Decock fils , Louis Thierens, Jean Balthazar Ceurvorst fils, Charles Ceurvorst fils, Jean-François Sels et Amant-Constant Demis, sont prévenus d'avoir, sans qualité, et pour frauder les droits, appliqué une pince servant à marquer les tabacs , sur laquelle sont écrits ces mots Administration des droits réunis , et d'avoir donné une fausse reconnaissance du paiement des droits,—Casse, etc. ", 31 janv. 1811.,Sect. réun. 
534,299," — Vu l'art. 45G du Code. des délits et peines: — Attendu que, dans l'espèce, où il s'agissait déjuger par qui devraient être avances les frais et salaires des experts nommés pour vérifier si, comme l'avait prétendu le prévenu Jean Stéphani, le village de Carden, dans lequel la saisie dont il s'agit a eu lieu, était situé hors de la ligne, la régie des douanes avait soutenu qu'on ne pouvait la soumettre à fournir à cette avance, soit en tout ou en partie ; qu'elle se fondait sur une disposition de la loi du 4 germinal an 2, qui met la preuve de non-contravention à la charge du saisi, et sur le principe établi par l'art. 301 du Code de procédure civile, portant que les frais de transport doivent être avancés par la partie requérante ; —Que, sur cette question incidente, la disposition du jugement correctionnel qui a ordonné que la régie contribuerait pour moitié dans cette avance, et qui lui. a par conséquent imposé une obligation dont elle prétendait ne pouvoir être tenue, était une disposition véritablement définitive sous ce rapport, et par suite essentiellement soumise à l'appel;— Attendu que ledit jugement, qui aurait eu aumoins le caractère de jugement interlocutoire, ne pouvait pas être considéré comme jugement simplement préparatoire et de pure instruction; qui- cependant la Cour de justice criminelle s'est permis de déclarer que l'appel n'en était pas recevable ; mais qu'en prononçant ainsi une fin de non-recevoir qui n'est point établie par la loi, qui est même évidemment contraire à la loi, ladite Cour a commis un excès de pouvoir; — Casse, etc. ", 1er fév. 1811. , Seet. crim. 
535,299," — Attendu que le saisi ne peut attaquer une adjudication, que par les moyens qu'il a fait valoir pour l'empêcher; que dans l'espèce, avant et lors de l'adjudication définitive, Garde n'a pas même déclaré qu'il était dans l'intention de former, contre le jugement préparatoire, le pourvoi qu'il n'a formé que depuis l'adjudication définitive ; que, loin de proposer un pareil moyen d'opposition, il s'est borné, postérieurement à l'adjudication provisoire, à exciper d'un défaut de signification de ce jugement a son épouse, et de l'inobservation des formalités prescrites par l'art. 704 du Code de procéd., ce qui annonçait que le saisi regardait d'ailleurs la procédure comme inattaquable; que le silence de Garde sur le surplus, et son défaut d'opposition sous le rapport d'un pourvoi qu'il ne se réservait pas même de former, et qui n'a été intenté que postérieurement à l'adjudication définitive du 2 janv. 1809, rendent le pourvoi contre cet arrèt non recevable et sans objet; — Rejette, etc. ", 4 fév. 1811.,Sect. civ. 
536,301,"—Attendu qu'il est dit,dans l'art. 673 du Code de prucéd., que la saisie immobilière sera précédée d'un commandement; d'où il résulte que le commandement ne fait pas partie de la poursuite en expropriation forcée; ce n'est qu'un acte préparatoire de la poursuite, qui peut être fait, aui termes de l'art. 111 du Code civ.. au domicile élu par le débiteur dans le titre constitutif de la créance pour l'exécution de ce titre; — Rejette, etc. 
", 5 fév. 1811,Sect. req. 
537,302," —Vu les art. 49 et 50 de la loi du 22 frim. an 7 ; — Considérant qu'il résulte évidemment des dispositions du premier de ces deux articles, que l'objet principaldu législateur, celui auquel il attache la plus grande importance , est l'obligation d'inscrire jour par jour tous les actes que les notaires reçoivent; que c'est pour assurer l'exécution littérale de cette obligation imposée aux notaires , qu'il attache une peine à chaque omission, sans admettre aucune excuse pour se garantir de l'amende prononcée ; qu'il n'existe aucune contradiction entre cet article et celui qui explique l'objet de la notice que doit contenir chaque colonne du répertoire; qu'il est facile de laisser en blanc, celle de ces notices qui doit contenir la relation de l'enregistrement, jusqu'au moment où cette relation peut être faite et inscrite ;—Considérant que, d'après l'art. 69 de la luj du 25 vent. an 11, les articles cités delà loi du 22 frim. an 7, n'ont pas été abrogés ; —Casse, etc. ", 5 fév. 1811.,Sect. civ.
538,302," — Attendu qu'en décidant que l'art. 10:t3 du Code de procéd. ne s'appliquait pas au délai de huitaine dont parle l'art. 157 du Code, et en déclarant, en conséquence , Lemonou non recevable dans l'opposition formée, le 5 juin, à un arrêt par défaut signifié à son avoué le 27 mai précédent, la Cour d'appel de Lyon s'est conformée à la lettre et à l'esprit desdits articles ;—Rejette, etc. ", 5 fév. 1811.,Sect. req.
539,302," —Attendu qu'en leur qualité d'appelans , les Lecœur étaient demandeurs devant la Cour d'appel de Caen, et qu'il est con- staté par l'arrêt attaqué que leur avoué, présent à l'audience , n'a pas voulu conclure , encore qu'il eùt obtenu successivement deux délais de huitaine, et que le dernier fùt expiré; qu'aux termes de l'art. 4 du titre 14 de l'ordonnance de 1667, lorsque le demandeur refuse de plaider, le défendeur doit être renvoyé de la demande; qu'il n'a rien été changé à cette règle, par le Code de procédure , et qu'elle est même répétée dans l'art. 434 de ce Code, au titre de la Procédure devant les tribunaux de commerce ,* que, d'après le refus des appelans de proposer leurs griefs contre le jugement du tribunal d'Argentan la Cour de Caen ne peut avoir violé aucune loi en prononçant la confirmation de ce juge. ment ; — Rejette, etc. 
", 7 fév. 1811.,Sect. req.
540,302," —Attendu que, s'agissant, dans l'espèce, d'une servitude de passage, servitude qui ne peut être établie que par litres, et l'arrêt jugeant que les demandeurs n'ont produit au- cun titre susceptible d'être opposé utilement pour l'étabir, cet arrêt n'a pu faussement appliquer l'art. 186 de la coutume de Paris, ni violer l'art. 2262 du Code civil, en jugeant ainsi qu'ilajugé; — Rejette , etc. ", 7 fév. 1811.,Sect. req.
541,303,"—Attendu que la récusation faite par Mignot, Duchemin, Blanchet et leurs épouses, est unc demande en renvoi d'un tribunal à un autre qui doit être jugée d'après les dispositions des art. 541, 542, 543 et 551 du Code d'inst. crim., de 1810 Que, d'après l'art. 382 du Code de proc., et l'art. 543 du Code d'inst. crim., M ignot et consorts sont non recevables à exciper des faits antérieurs aux audiences du 8 janvier dernier; que, d'ailleurs, ces moyens ne constitueraient pas une cause légitime de récusation du susdit tribunal ; que les autres moyens de récusation, pris des circonstances postérieures, sont insuffisans ou mal fondés; qu'ils sont détruits par les réponses du tribunal, — Déclare ladite récusation non pertinente et inadmissible, et condamne Mignot et consorts solidairement à l'amende de 200 fr., moitié envers le trésor public, et l'autre moitié envers les parties civiles, etc. ", 8 fév. 1811.,Sect. crim.
542,303,"-Vu les art. 12, lit. 10; 8, tit. 15 de rordonn. de 1609 , et 1er, tit. 3, 2, part. du Code pén. ;—Attendu que de la combinaison de ces divers articles il résulte, 1° que les gardes qui font le commerce de bois , et ceux qui enlèvent des bois abattus dans les laies et tranchées, commettent des délits punissables; 2° que ceux qui, soit en achetant des gardes connaissant leur qualité , soit en enlevant de leur consentement lesdits bois dans les laies et tranchées, favorisant l'exécution des délits que commettent ces gardes, sont leurs complices ; 3° qu'a ce titre, ils doivent être punis des mêmes peines que les gardes auteurs de ces délits ; d'où il suit que, dans l'espèce, Goyard et consorts ayant acheté des gardes les bois en question, composés de bois de tranchées et des arbres chablis cassés, éclatés et déshonorés, et ayant eux-mêmes enlevé ces bois des lieux où la loi défend aux gardes et à tous autres de les enlever, ont sciemment facilité l'exécution des délits commis par ces gardes, et y ont même coopéré; qu'ils devaient, dès lors, être condamnés comme lesdits gardes, et solidairement avec eux; enfin, qu'ils ne pouvaient, vu leur complicité, être absous sans contravention aux lois précitées ;—Casse, etc. ", 9 fév. 1811.,Sect. crim.
543,303," — Vu les art. 31 de la loi du 2& avr. 1806, et 26 du décret du 5 mai suivant ; — Considérant qu'il était constaté par le procèsverbal des préposés des droits réunis, du 10 août 1810, non argué en sa forme ni inscrit de faux, qu'ils avaient trouvé dans une armoire, à l'entrée de la cave du sieur Joseph Alesh, caharetier à Fresange, une cruche de la contenance d'environ Irois litres, dans laquelle il y avait de l'eau-devie totalement différente de celle par eux prise en charge chez ce débitant; — Considérant que, quelque peu considérable que fùt la quantité d'eau-de-vie existante dans cette cruche, il suffisait qu'il y en eût, non-seulement, pour constituer une contravention audit art. 26 du décret du 5 mai 1806, mais encore pour que le sieur Alesh dùt en avoir fait la déclaration prescrite par ledit art. 34 de la loi du 24 avril 1806, qui ne fait ni exception ni réserve, et pour que, faute de cette déclaration, le sieur Alesh dût subir les peines ordonnées par la loi ; — Considérant que, néanmoins, par son arrêt du 25 sept. 1810, la Cour criminelle du département des Forêts, au lieu de reconnaître cette double contravention , et de prononcer contre le sieur Alesh les peines voulues par la loi, l'a renvoyé de la demande de la régie sans dépens, —Casse, etc. ", 9 fév. 1811. , Sect. crim. 
544,303," — ^ u l art. du titre 9 la loi dit 29 sept. 1791; — Attendu qu'aucune loi n'exige que l'heure de l'affirmation des procèsverbaux soit énoncée dans l'acte d'affirmation ; et que, dans l'espèce, l'affirmation ayant été faite le 16 moi, c'est-à- dire dans le jour qui suivait celui mis en tête du procès-verbal affirmé, la présomption légale était que cette affirmation avait été faite dans le délai de la loi;—Attendu d ailleuis, qu'il résulte du texte même du procès-verbal dont il s'agit, qu'il n'avait été clos et signé que le 16 mai, jour même de l'affirmation ; —Attendu enfin, que les ratures et surcharges non suffisam- ment approuvées ne portent que sur des mots insignifians, et sont absolument étrangères aux parties substantielles du procès-verbal qui les renferme; d'où il suit que , sous tous les rapports, ce procès-verbal devait faire preuve suffisante jusqu'à inscription de faux; —Et qu'en jugeant le contraire, l'arrêt attaqué contrevient à l'article précité de la loi du 29 sept. 1791 : — Casse, etc. 
", 9 févr. 1811. , Sect. crim. 
