id;page;arrêt;date;juridiction;lien;id
18301240;232;LA COUR    Sur le 1er  moyen  résultant d'une prétendue vi tion de l'art  1989  Cod  civ     Attendu qu'il s'agit de l'exercic  Jurisprudence de la Cour de cassation   pouvoirs donnés par un banquier   et que l'existence n'en est pas déniée  mais seulement l'étendue    Attendu que les actes  faits et   circonstances particulières de la cause présentaient  d'une part  la notoriété publique de la qualité de fondé de pouvoirs d'Abbéma  et d'autre part  qu'Abbéma père il fils ont eu connaissance des billets signés par ledit fondé de pouvoirs  sans aucune réclamation  et qu'en jugeant qu'il n'y avait pas eu excès dans les limites desdits pouvoirs  l'arrêt attaqué a apprécié des faits qui sortent de la compétence de la Cour de cassation    Rejette  etc   ; 24 février 1829. ; Ch. des req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f232.image;18301240
18301241;233;LA COUR    Sur le moyen   tiré de la contravention ou fausse application des art  1691 et 1998  Cod  civ      Attendu que le jugement attaqué est rendu en matière commerciale   et qu'il en résulte que  Langlé fils était le commissionnaire de Mandard et Lyonnet  demandeurs en cassation   et que c'est pour leur compte qu'il a agi  en faisant intervenir le sieur Letellier  pour le paiement de la somme dont fait partie celle réclamée pour frais de transport des charbons qui leur étaient adressés    Que ce jugement est fondé sur des faits  des explications et des circonstances dont l'appréciation ne saurait  en aucune manière  devenir une ouverture de cassation    Rejette   etc   ; 15 février 1800. ; Ch. des req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f233.image;18301241
18301242;233;     Vu les art  2 et 3 de la loi du 18 prairial an 2   et 13 de la loi du 10 brumaire an 5    Attendu qu'en jugeant qu'un juge d'instruction n'est pas tenu de procéder à l'audition des témoins militaires ou non militaires  en vertu d'une commission rogatoire à lui adressée par un capitaine rapporteur   lorsqu'il y a un conseil de guerre permanent dans le lieu où les témoins désignés doivent être entendus  l'arrêt attaqué n'a violé aucune loi     Rejette   etc  ; 11 février 1800. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f233.image;18301242
18301243;234;LA COUR     Sur le 1er  moyen   tiré de l'art  1324   Cod  civ     Attendu que  des termes de l'art  195  Cod  proc  lequel Code est postérieur au Code civil  il résulte que les juges ont la facilite d'ordonner ou (le refuser la vérification d'écriture selon les faits et circonstances  et que le législateur s'en est rapporté  à cet égard  à leurs lumières et à leur sagesse    Qu'ainsi  dans l'espèce  en déclarant qu'examen fait des pièces en question et de celles de comparaison   représentées par les héritiers Legrand  et non contestées par la dame Bossard   veuve Legrand   il en résultait que la quittance de 2 000 fr   du 22 avril 1778  était écrite et signée de la main de Pierre Legrand   la Cour royale de Rouen n'a contrevenu à aucune disposition législative    Sur le moyen tiré des art  420 et suivans  467   509 et 1338   Cod  civ     Attendu que l'acte du 22 avril 1820 n'était ni une obligation nouvelle  ni une transaction  qu'il n'a eu pour cause que la revalidation d'une obligation contractée par le sieur Legrand  antérieurement à son interdiction     Que le tuteur et le subrogétuteur dudit sieur Legrand   alors interdit  ont dù concourir audit acte  qu'ils y ont en effet concouru  et qu'il n'était nullement besoin de la convocation d'un conseil de famille     Attendu que  lors même que ledit acte aurait été susceptible d'être attaqué  il suffisait  aux termes de l'art  1008  Cod  civ   qu'il eut été exécuté volontairement  pour écarter tous les moyens et exceptions qui auraient pu être opposés contre lui     Attendu que la Coeur royale de Rouen  adoptant les motifs des premiers juges  outre ceux contenus dans son arrêt  a déclaré que la veuve Legrand  lors de la liquidation et du partage des biens de la succession de son mari  avait exécuté ledit acte  sans réclamation aucune dans tous les actes qui avaient eu lieu à l'occasion desdits liquidation et partage  et que ladite Cour s'est  fondée sur une appréciation de faits qui appartient exclusivement aux tribunaux    D'où il suit que l'arrêt attaqué  loin d'avoir violé aucune loi   aurait fait au contraire une juste application de l'art  1338  Cod  civ     Rejette   etc   ; 9 février 1830. ; Ch. des req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f234.image;18301243
18301244;234;     Vu les art  1er   3 et 4 du décret du 4 mai 1812  et l'art  1er  de la loi du 50 avril 1790    Et attendu que  de ces diverses dispositions  il résulte que le définit de permis de port d'armes de chasse  joint à un fait de chasse quelconque  licite ou non   donne lieu à des peines qui peuvent   en certains cas   atteindre le propriétaire lui même chassant sur son terrain     Attendu  en fait   qu'un procès verbal dont la régularité et les énonciations n'ont pas été contestées   constate que   le 27 août dernier   le rédacteur de cet acte  accompagné de l'adjoint et d'un membre du conseil municipal de la commune de Chalampé   a trouvé   dans une ile du Rhin  faisant partie du cantonnement désigné audit rapport  les sieurs Schmidt  bourgmestre  P  Helbing  maître des forèts  Jullsaer dit Cyrene  le garde général Hertzog  Gespacher  meunier  le garde forestier des îles  et le fils de défunt Grand Antony   ainsi que plusieurs autres  formant une société de 14 ou 15 chasseurs  et munis chacun d'un fusil double et de plusieurs chiens  que les uns ont été trouvés embusques dans les bois de ladite commune   et les autres occupés à chasser    Que par suite de ce rapport  lesdits individus traduits à la requête du ministère public  devant le tribunal correctionnel d'Altkirch   pour avoir chassé sans permis de port d'armes  ont été  par jugement en date du 29 septembre dernier  déclarés coupables d'avoir  le 27 août précédent  chassé dans l'île et dans la forét dont il s'agit  et  par application des art  1er  et 3 du décret du 4 mai 1812  condamnés chacun solidairement  à 30 fr  d'amende   et à déposer chacun au greffe un fusil de chasse  ou à payer la somme de 50 fr     Que  sur l'appel de ce jugement interjeté par les prévenus  et lorsqu'ils ne méconnaissaient ni le défaut de port d'armes   ni le fait de chasse   la Cour royale de Colmar  sur le motif que la loi du 30 avril 1790 autorise le propriétaire (1) à chasser et à faire chasser dans un terrain clos et fermé  et par cela même   lui concède l'usage des armes nécessaires à cet effet  qu'ainsi   le fait de chasse imputé aux prévenus ne constituait pas le défit de port d'armes sans permis   les a déchargés des condamnations prononcées contre eux en 1re  instance  Mais attendu que si la loi de 1790   qui défend à toutes personnes de chasser   en quelque temps et de quelque manière que ce soit  sur le terrain d'autrui  sans son consentement  permet  par les art  10 et 14  au propriétaire de chasser en tout temps dans celles de ses possessions qui sont séparées par des murs ou des haies vives  d'avec les héritages d'autrui  ou dans ses bois et forêts sans chiens courans  ces dispositions étaient sans application à la poursuite actuelle   soit parceque les prévenus ne sont pas propriétaires du bois (2) dans lequel ils chassaient avec chiens courans  soit parceque ces bois  ouverts et dépendant d'une île qu'environne un fleuve ou une rivière navigable  assimilé  par la loi du 29 floréal an 10  à une grand'route  ne peut être  dans le sens de la loi  considéré comme une possession séparée par des murs et des haies vives d avec les héritages voisins  et qu'enfin le fait de chasse dont il s'agit  eùt il été licite en soi  devenait par le défaut seul du port d'armes  et d'après la disposition générale du décret de 1812  un véritable délit     Casse l'arrêt rendu le 9 décembre dernier  etc   ; 12 février 1830. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f234.image;18301244
18301245;235;     Vu l'art  161 Cod  inst  cr   l'art  31  Cod  pén   et les art  144 et 167  Cod  inst  cr      Sur le 1er  moyen  pris de ce que le jugement attaqué a adjugé des dommages intérêts au plaignant et à son profil personnel  tandis qu'il ne les avait demandés que pour en faire l'application   moitié aux réparations de l'église   moitié à l'impression et à l'affiche du jugement     Attendu que le plaignant avait formé une demande en dommages intérêts   qu'en exécution de l'art  161  Cod  inst  cr    le tribunal   après avoir reconnu la contravention et prononcé les peines déterininées par la loi   a statué et a dù statuer sur la demande en dommages intérêts   qu'il ne pouvait  aux termes de l'art  51  Cod  pén   prononcer l'application à une oeuvre quelconque de ceux qu'il a cru devoir accorder  même sur la demande ou le consentement  du plaignant   d'où il suit que le jugement attaqué s'est  sous ce rapport  conformé exactement à l'art  161  Cod  inst  cr    et à l'art  31  Cod  pén     Rejette le 1er  moyen  Sur le 2e moyen   pris de ce que le jugement a été rendu sans le  concours et hors la présence d'un officier du ministère public  le  membre du conseil municipal qui y a concouru étant saris qualité  pour exercer les fonctions de ce ministère     Attendu que les lois  qui organisent les conseils municipaux ne confèrent aux membres  membres ces conseils aucune fonction du pouvoir judiciaire   que ce  n'est que des attributions que leur conférerait une loi spéciale  qu'ils  pourraient recevoir qualité à cet égard  mais qu'alors l'exercice  e ces attributions serait subordonné à l'exacte observation des disositions  disositions cette loi  dans les conditions et les limites qu'elle auait  auait    Attendu qu'il paraît que le tribunal de police forme par le juge  e paix ou son premier suppléant  a été dans l'impossibilité de se onstituer  quant au ministère public  dans les termes de l'art  144 od  inst  cr   qu'alors même qu'il y aurait eu lieu d' y suppléer par 'application de l'art  167 du même Code   qui dispose pour le cas il c'est  le maire qui forme le tribunal de police   le membre du onseil municipal qui a concouru au jugement attaqué   connue ofcier du ministère public  n'a pas été délégué dans la forme et our la durée de temps déterminées par ledit art  167  d'où il ésulte que le tribunal n'était pas légalement constitué     Par ces otifs    Casse le jugement du tribunal de police d'Ambazac  du o nov  dernier   ; 25 février 1830. ; Ch. cr ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f235.image;18301245
18301246;235;     Vu les art  4 10   Cod  instr  crim    et 584   09 4   95 et 396   Cod  pén      Considérant que le vol commis à l'aide 'effraction ne peut être puni de la peine dos travaux forcés  d'après d'après 384  Cod  pén    que lorsque l'effraction forme une circonstance aggravante de ce vol    Que   d'après les art  395  396 précités  l'effraction n'est une circonstance aggravante du vol  que lorsque  ayant été extérieure   ou a pu s'introduire à l'aide de cette effraction  dans les lieux désignés dans ledit art  390   ou lorsque   ayant été intérieure  elle a été faite  après l'introduction dans les lieux   soit aux portes et clôtures du dedans  soit aux armoires ou autres meubles fermés qui s'y trouvaient  même lorsque ces meubles n'ont été fracturés qu'après leur enlèvement des mêmes lieux     Que   dans l'espèce   les vols par aide et assistance   et par recelé  dont J  Péronnet et J  Paccaud ont clé déclarés coupables  étaient des vols de ballots remplis de marchandises appartenans à différens particuliers  lesquels ballots  attachés  avec  des cordes  sur des charrettes stationnées devant des auberges sur la voie publique   ont été enlevés eu coupant les bâches et les cordes qui les relouaient   pour y prendre les objets qu'ils l'enfermaient     Oue ces moyens violens d'enlèvement et de soustraction ne portent évidemment pas les caractères déterminés par les art  395 et 396   pour pouvoir être qualifiés d'effraction extérieure ou intérieure  d'où il suit qu'ils  le peuvent constituer une circonstance aggravante du vol dont lesdits Péronnet et Paccaud ont été déclarés coupables     Que   couséquemment   la peine des travaux forcés portée par l'art  384   Cod  pén   ne pouvait leur être appliquée pour les faits à eux imputés   Mais que  d'après la déclaration du jury  le vol ayant été  d'ailleurs   commis la nuit par plusieurs personnes  emportait la peine le la réclusion   aux termes du § 1er  de l'art  386   même Code  auf l'application de l'art  560  Cod  pén   à l'égard de J  Péronnet    à cause de son état  de récidive  qu'il s'ensuit donc qu'en condamnant J  Péronnet aux travaux forcés à perpétuité  et J  Paccaud aux travaux forcés a temps   la Cour d'assises de l' Allier a prononcé des peines autres que celles qui étaient applicables à la nature du rime    Casse l'arrèt de la Cour d'assises de l'Allier  du 20 janler 1830  etc   ; 25 février 1850. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f235.image;18301246
18301247;235;     Attendu qu'en jugeant que la renonciation dont il T  XXX    6e  Cah   1re  Part    30  238  Jurisprudence de la Cour de cassation   s'agit était pure et simple   la Cour royale n'a fait qu'apprécier et interpréter les clauses et les termes de l'acte qui lui était soumis  en quoi elle n'a violé aucune loi     Rejette   etc   ; 20 février 1830. ; Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f235.image;18301247
18301248;236;     Vu les art  475 et 1304   Cod  civ      Attendu que  d'après les dispositions ci dessus  la prescription de dix ans court contre le mineur devenu majeur   à compter du jour de sa majorité  hors les cas de violence   d'erreur ou de dol     Que la Cour royale de Dijon a   par son arrêt du Ier août 1823   écarté l'exception da prescription qui était opposée à la dame Lambert   par le seul motif que  s'agissant d'actes passés pendant le temps de sa minorité   la prescription n'avait pu courir contre elle que du jour où ces acte lui avaient été opposés   et que de celle époque à celle où elle avait formé sa demande en nullité il ne s'était pas écoulé le temps nécessaire pour que la prescription fût acquise  mais qu'il n'a poin été méconnu que les dix ans étaient pleinement expirés   depuis que ladite dame Lambert avait atteint sa majorité   et qu'aucun fait d dol ni de fraude n'a été articulé     D'où il suit qu'en écartant l'exception de prescription qui résultait des dispositions formelles d la loi   ladite Cour a violé expressément les articles ci dessus cités   Casse  etc   ; 30 mars 1830. ; Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f236.image;18301248
18301249;237;    Attendu que le décès de Pierre Deschamps n'a été constaté ni dans les termes des art  135 et 136   Cod  civ   ni dans ceux des lois des 11 ventôse an 2 et 13 mars 1817  dont la première prescrit des mesures pour conserver les droits des militaires absens  dans les successions ouvertes à leur profil pendant leur absence   et dont la deuxième règle les formes d'après lesquelles les cohéritiers de ces militaires  ou autres intéressés  pcuvent obtenir la possession provisoire de ces mêmes droits   Attendu que si le décès de Pierre Deschamps a été reconnu  comme constant par les défendeurs dans la déclaration par eux faite à ce sujet  le 8 décembre 1824 1 cette déclaration ne fixe cependant  en aucune manière   l'époque véritable de ce décès   qu'en effet  les défendeurs ne l'admettent dans ladite déclaration que comme une conséquence des actes précédens  par lesquels eux mêmes s'étaient mis   à l'exclusion de Pierre Deschamps   en possession des entière» successions de Melchior Deschamps et de la veuve de Claude Deschamps   mais que rien ne constatant  en fait  que le décès dudit Pierre Deschamps ait été postérieur à l'ouverture desdites successions  il ne reste  dans la cause  que la présomption légale de son existence à l'époque de celle ouverture  présomption résultant do la loi du 11 ventôse an 2   d'où la conséquence qu'aucun droit n'est ouvert au profit de la régie relativement aux droits de Pierre Deschamps dans lesdites successions   et qu'en rejetant la demande du supplément de droit de mutation   réclamé par la régie à raison do ces mêmes droits successifs  le jugement attaqué n'a fait qu'une juste application de la loi du 11 vent  an 2  et de l'art  155   Cod  civ    Rejette  de   ; 17 fév. 1829. ; Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f237.image;18301249
18301250;237;LA COUR    Attendu que le demandeur a fourni les pièces supplétives de la quittance de consignation d'amende   aux ternies de l'art  420   Cod  inst  crim    Que si  condamné à l'emprisonnement  il ne s'est pas mis en état  ou n'a pas produit l'acte de sa mise en liberté provisoire  sous caution  selon l'art  421 du même Code   il a fait tout ce qui était en lui pour s'y conformer  et n'en a été empêché que par une force majeure qu'il n'a pas été en son pouvoir de surmonter   qu'il suit de là que son pourvoi est recevable    Et attendu   au fond   que l'arrêt attaqué   en jugeant que  Jurisprudence de la Cour de cassation   es fins préjudicielles proposées par le demandeur ne devaient pas faire surseoir à prononcer au fond  parcequ'elles ne paraissaient mises en avant que pour retarder le jugement  n'a violé aucune loi    Rejette le pourvoi de Courtat   Et statuant sur le réquisitoire du procureur général relatif à l'arrêt de la Cour royale de Dijon  chambre correctionnelle   en date du 5 décembre dernier   qui déclare qu'il n'écchet de prononcer sur la demande en libellé provisoire  sous caution  formée par J  Courtat     Vu les art  114  421 et 609   Cod  inst  crim     Attendu que l'art  421   § dernier  Cod  inst  crim   autorisant le condamné à se constituer dans la maison de justice du lieu où siége la Cour de cassation  lorsque le recours en cassation est motivé sur l'incompétence   il s'ensuit que   dans les autre cas  il doit se constituer dans la maison de justice du lieu où siége la Cour qui a rendu l'arrêt attaqué  que la demande en liberté provisoire  sous caution  étant alors incidente à l'exécution de cet arrêt   c'est devant celte même Cour qu'elle doit être portée    Qu'il suit de là que les condamnés à la peine d'emprisonnement ont la faculté de former une demande en liberté provisoire  sous caution  même après leur condamnation définitive   et que lorsqu'ils sont en liberté ils n'ont pas intérét à user de cette faculté avant leur condamnation    Attendu que  d'après l'art  114  § dernier  Cod  inst  crim   dont la disposition est générale  la liberté provisoire  avec caution  peut être demandée en tout état de cause    Qu'il suit de tout ce que dessus   qu'en déclarant qu'il n'y avait lieu à statuer sur la demande en liberté provisoire de J  Courtat  avec caution  sur le motif que le pourvoi étant suspensif  et aucun mandat d'arrêt ni de dépôt n'ayant été décerné contre lui   sa demande eu liberté provisoire était sans objet  puisqu'il ne pouvait être détenu à aucun titre  selon l'art  609  Cod  inst  crim   la Cour royale de Dijon  chambre correctionnelle  a fait une fausse application de l'art  609 précité  et violé les dispositions des art  114  et 421 du même Code d'inst  crim     Par ces motifs    Casse  dans l'intérêt de la loi   ; 12 février 1830. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f237.image;18301250
18301251;238;LA COUR     Attendu que   mariée en pays de droit écrit  le 5 mai 1750  avec le comte de Preissac   la dame Chol de Topane se constitua dotaux tous ses biens présens et à venir     Attendu que    d'une telle stipulation   il résultait  pour la dame de Preissac  une incapacité absolue et viscérale à contracter aucune obligation tendant à l'aliénation de ses biens  ou à les grever de charges et dettes aucunes   pendant la durée de son mariage   ou tant que subsisteraient les liens civils qui en découlent    Attendu que l'obligation contractée par celle dame au profit du sieur Diculouhec   le 21 janvier 1795   dont une partie des causes remonte au mois de juin 1791   fut antérieure à la loi du 28 mars 1795  qui  pour la première fois ( art  1er )  prononce que les émigrés encourent la mort civile   Attendu que   dans de telles circonstances   il ne peut être permis de se prévaloir   pour valider une obligation   nulle en soi  des lois sur l'émigration  et de l'inscription de l'époux de la dame de Preissac sur la liste des émigrés   puisqu'à l'époque où celle ci contracta  elle ne pouvait être réputée affranchie des liens civils du mariage et de ses effets    Rejette  etc   ; 8 février 1850. ; Ch. des req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f238.image;18301251
18301252;238;     Attendu que la lettre adressée par ledit Leray au procureur général près la Cour royale de la Guadeloupe  le 11 août dernier (1828)  écrite et signée par lui  est une véritable dénonciation contre les individus qui y sont dénommés   qu'elle a donné lieu à une instruction criminelle  laquelle a été suivie d'un arrêt de la chambre d'accusation   qui a déclaré n'y avoir ni traces ni indices de culpabilité à la charge desdits individus accusés par la dénonciation de complicité dans la tentative d'assassinat  exercée sur sa personne en 1827    Que   dans cet état de faits reconnus et déclarés par la Cour royale  ladite Cour a pu   sans violer l'art  31  Cod  inst  crim   ni l'art  573  Cod  pén   prendre ladite dénonciation pour base des condamnations prononcées par elle contre le demandeur    Rejette   etc  ; 5 février 1830. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f238.image;18301252
18301253;239;LA COUR     Vu les art  7 de la loi du 20 avril 1810   180   187  Cod  for    607 et 638  Cod  instr  crim    En ce qui touche le moyen de nullité  tiré de ce que les juges du tribunal de Digne ont appliqué la prescription de trois mois au défaut de poursuites  postérieurement au dernier acte régulier    Attendu qu'il s'agissait  dans l'espèce   d'un délit commis dans une forêt communale   régulièrement poursuivi à la requête de l'administration forestière  chargée  par le Code forestier  de la surveillance des bois communaux     Attendu qu'aux termes de l'art  185  Cod  for   les actions  en réparation de délits en matière forestière   se prescrivent par trois mois  à compter du jour où les délits ont été constatés     Attendu que   dans l'espèce  la poursuite a été intentée en temps utile     Attendu que   dans le silence de la loi sur le temps requis pour la péremption des poursuites auxquelles donnent lieu les délits soumis à des prescriptions particulières  il faut  nécessairement  se reporter  d'après l'art  187  Cod  for    aux dispositions générales du Code d'instr  crim    Attendu qu'aux termes des art  637 et 658  Cod  instr  crim    la péremption   en matière correctionnelle   ne peut être acquise que lorsque les poursuites ont été interrompues pendant trois années     Attendu dès lors que le tribunal correctionnel de Digne   en déclarant éteinte par la prescription   l'action résultante du délit imputé aux prévenus  sur le motif qu'il se serait écoulé plus de trois mois sans poursuites  depuis le dernier acte régulier  a fait une fausse application de l'article 185   Cod  for   et violé l'art  187   Cod  for    et les art  657 et 658   Cod  instr  crim      Attendu d'ailleurs qu'il n'est pas exact de dire qu'un jugement nul n'eût pas pu interrompre la prescription     Par ces motifs   casse   etc   ; 6 février 1800. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f239.image;18301253
18301254;240;LA COUR    Attendu que  dans l'espèce dont le jugement était soumis à la Cour d'Aix  cette Cour avait rendu  entre les parties  un arrêt le 12 juin 1824   qui ordonnait un compte entre elles  et  en conséquence  imposait au demandeur l'obligation de remettre au conseiller commis  les titres et pièces constatant ses créances contre les héritiers Artaud  que   par le même arrêt  cette Cour  en rejetant les conclusions du demandeur  tendantes à être mis eu possession de l'immeuble contentieux  y a maintenu les héritiers Artaud jusqu'au jugement du compte ordonné  que cet arrêt n'était pas simplement préparatoire ou interlocutoire  qu'en se décidant par le caractère particulier de cet arrêt  et par la circonstance que le demandeur  n'ayant pas exécuté les obligations qui lui étaient imposées  ne pouvait se faire un titre de son inaction et demander la péremption d'instance  l'arrêt dénoncé ne s'est  point mis en opposition avec les art  397  401   452   Cod  proc     Rejette  etc   ; 2 lévrier 1830. ; Ch. des req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f240.image;18301254
18301255;240;    Vu l'art  1er de la loi du 30 avril 1790   qui défend  sous peine d'une amende de 20 fr   à toutes personnes  même au propriétaire  et en quelque temps que ce soit de chasser sur des terres ouvertes qui ne seraient pas entièrement dépouillées de leur récolte     Vu aussi l'art  8 de la même loi  duquel il résulte que tout fait de chasse  en temps prohibé  peut et doit  sur la seule poursuite du ministère public   être réprimé par les peines et contraintes qu'elle prononce    Vu enfin l'arrêté du 14 août dernier  par lequel le préfet de la Moselle  en fixant l'ouverture de la chasse au 1er septembre  permet cet exercice dans les terres non closes   et dépouillées de leurs fruits     Et attendu que   de la combinaison desdits articles de loi   et de l'acte administratif qui en est l'exécution   il résulte évidemment que  chasser même après l'ouverture de la chasse permise   et chasser sur des terres non closes  encore couvertes de leur récolte   c'est chasser en temps prohibé   et que la loi ayant défendu   même au propriétaire   de chasser en quelque temps que ce soit  sur les terres non closes jusqu'à la dépouille entière de leurs fruits   il s'ensuit que les prévenus du délit commis contre cette prohibition de la loi  peuvent être poursuivis par le ministère public  sans qu'il y ait plainte d'aucune partie intéressée   Et attendu  en fait  qu'un procès verbal dont la régularité n'est pas contestée  confirmé tant par les dépositions des témoins que par les aveux des parties   constate que   le 9 septembre dernier   les nommés Piroux et Pierre ont chassé   avec des chiens et des fusils   sur le territoire d'Auderny   dans des terres non closes et chargées de différentes récoltes     Qu'en cet état le tribunal correctionnel de Briey  a   par application des art  1er et 5 de la loi du 30 avril 1790  et de l'art  55  Cod  pén   condamné solidairement chacun des prévenus en 20 fr  d'amende et aux frais   avec confiscation des fusils dont ils s'étaient servis     Mais que la Cour royale de Metz   saisie de l'appel de ce jugement   tout en reconnaissant que  le 19 septembre  Pierre et Piroux avaient chassé dans des champs de pommes de terre  d'orge et d'avoine   a réformé le jugement de première instance   et sous le prétexte de l'ouverture de la chasse   quand la chasse n'était déclarée ouverte que sur des terres dépouillées entièrement de leurs récoltes   et sur le motif qu'aucun propriétaire ne se plaignait   quand le ministère public poursuivait  et avait droit de poursuivre d'office   a déclaré son action non recevable   et renvoyé les prévenus de toutes poursuites  En quoi ladite Cour royale a fait une fausse application de l'art  8 de la loi du 30 avril 1790   et violé formellement  tant ledit article   que les art  1 et 5 de la susdite loi     Par ces motifs    Casse  etc   ; 4 février 1830. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f240.image;18301255
18301256;241;   Vu les art  194  Cod  inst  crim   74  Cod  pén   et 1384 Cod  civ      Attendu que la condamnation aux dépens n'est pas une peine   qu'elle n'est classée parmi les peines par aucun article de loi   que les dépens sont seulement une restitution des avances occasionées par la poursuite du délit  soit que ces avances aient été faites par la partie civile   soit par le ministère public     Que dès lors les personnes déclarées par la loi civilement responsables  doivent être condamnées  comme pour les dommages intérêts entera la partie civile     Et attendu que   par l'arrêt attaqué   confirmatif du jugement correctionnel de première instance   André Hautebauld   père de Louis   son fils mineur   âgé de douze ans   demeurant chez lui  assigné comme civilement responsable   a été renvoyé au chef des dépens de l'action dirigée contre lui  quoique son fils ait été déclaré coupable du délit objet des poursuites   et condamné  par suite   en des peines correctionnelles   et sur le motif des premiers juges   adopté   sur l'appel  qu'aucune disposition de loi ne rendait  dans le cas présent  le père responsable des frais occasionés par la poursuite d'office  motif textuellement réprouvé parl'art  194  Cod  inst  crim    et par cet autre motif de l'arrêt attaqué   que Haudebauld père avait déclaré n'avoir aucune connaissance du fait de son fils   qu'il ne l'avait point autorisé à marauder  motif contraire au texte de l'art  1084  Cod  civ    qui exige   pour faire cesser la responsabilité   que les père et mère prouvent qu'ils n'ont pu empêcher le fait qui donne lieu à cette responsabilité   ce qui présentait à juger dans l'espèce   d'après les faits déclarés constans   si un père  qui laisse vagabonder pendant la nuit son fils mineur âgé de douze ans   demeurant chez lui   a pu ou n'a pas pu empêcher le fait de maraudage   qui donnait lieu à la poursuite et à la responsabilité civile    D'où il soit que la chambre des appels de police correctionnelle de la Cour royale d'Angers a violé   par l'arrêt attaqué   les art  194   Cod  inst  crim    74  Cod  pén   et 1384   Cod  civ     Casse  etc  ; 4 février 1850. ;Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f241.image;18301256
